,game,model,experiment,episode,metric,value
1719,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Violated Request Count,0
1720,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Request Success Ratio,1.0
1721,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Aborted,0
1722,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Lose,0
1723,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Success,1
1724,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Violations Player 1,0
1725,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Violations Player 2,0
1726,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Total Violations,0
1727,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Normalized Utility Player 1,95.37947671182037
1728,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Normalized Utility Player 2,71.70338704373562
1729,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Harmonic Mean Score,92.02199533538155
1730,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00001,Main Score,92.02199533538155
1731,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Request Count,6
1732,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Parsed Request Count,6
1733,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Violated Request Count,0
1734,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Request Success Ratio,1.0
1735,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Aborted,0
1736,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Lose,0
1737,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Success,1
1738,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Violations Player 1,0
1739,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Violations Player 2,0
1740,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Total Violations,0
1741,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Normalized Utility Player 1,99.58333333333333
1742,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Normalized Utility Player 2,57.886484791470686
1743,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Harmonic Mean Score,84.366770482475
1744,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_hard,instance_00000,Main Score,84.366770482475
1745,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Request Count,6
1746,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Parsed Request Count,6
1747,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Violated Request Count,0
1748,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Request Success Ratio,1.0
1749,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Aborted,0
1750,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Lose,0
1751,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Success,1
1752,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Violations Player 1,0
1753,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Violations Player 2,0
1754,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Total Violations,0
1755,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Normalized Utility Player 1,91.14936954413191
1756,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Normalized Utility Player 2,87.02309236947792
1757,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Harmonic Mean Score,98.8473466902483
1758,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00005,Main Score,98.8473466902483
1759,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Request Count,7
1760,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Parsed Request Count,7
1761,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Violated Request Count,0
1762,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Request Success Ratio,1.0
1763,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Aborted,0
1764,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Lose,0
1765,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Success,1
1766,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Violations Player 1,0
1767,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Violations Player 2,0
1768,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Total Violations,0
1769,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Normalized Utility Player 1,75.96871667259154
1770,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Normalized Utility Player 2,84.21140939597316
1771,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Harmonic Mean Score,89.46840630188268
1772,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00002,Main Score,89.46840630188268
1773,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Request Count,9
1774,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Parsed Request Count,9
1775,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Violated Request Count,0
1776,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Request Success Ratio,1.0
1777,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Aborted,0
1778,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Lose,0
1779,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Success,1
1780,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Violations Player 1,0
1781,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Violations Player 2,0
1782,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Total Violations,0
1783,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Normalized Utility Player 1,91.85656244479775
1784,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Normalized Utility Player 2,86.9692532942899
1785,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Harmonic Mean Score,100.0
1786,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00003,Main Score,100.0
1787,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Request Count,5
1788,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Parsed Request Count,5
1789,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Violated Request Count,0
1790,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Request Success Ratio,1.0
1791,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Aborted,0
1792,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Lose,0
1793,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Success,1
1794,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Violations Player 1,0
1795,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Violations Player 2,0
1796,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Total Violations,0
1797,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Normalized Utility Player 1,91.971728887278
1798,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Normalized Utility Player 2,79.6008869179601
1799,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Harmonic Mean Score,92.01684010087098
1800,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00004,Main Score,92.01684010087098
1801,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Request Count,16
1802,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Parsed Request Count,16
1803,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Violated Request Count,0
1804,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Request Success Ratio,1.0
1805,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Aborted,0
1806,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Lose,0
1807,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Success,1
1808,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Violations Player 1,0
1809,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Violations Player 2,0
1810,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Total Violations,0
1811,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Normalized Utility Player 1,75.53110194100566
1812,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Normalized Utility Player 2,100.0
1813,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Harmonic Mean Score,97.38841249166217
1814,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00001,Main Score,97.38841249166217
1815,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Request Count,17
1816,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Parsed Request Count,17
1817,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Violated Request Count,0
1818,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Request Success Ratio,1.0
1819,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Aborted,0
1820,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Lose,0
1821,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Success,1
1822,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Violations Player 1,0
1823,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Violations Player 2,0
1824,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Total Violations,0
1825,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Normalized Utility Player 1,60.6295236492173
1826,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Normalized Utility Player 2,96.5893351800554
1827,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Harmonic Mean Score,84.9369556525321
1828,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_hard,instance_00000,Main Score,84.9369556525321
1829,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Request Count,2
1830,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Parsed Request Count,2
1831,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Violated Request Count,0
1832,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Request Success Ratio,1.0
1833,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Aborted,0
1834,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Lose,0
1835,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Success,1
1836,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Violations Player 1,0
1837,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Violations Player 2,0
1838,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Total Violations,0
1839,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Normalized Utility Player 1,99.47839046199702
1840,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Normalized Utility Player 2,99.47839046199702
1841,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Harmonic Mean Score,99.47839046199702
1842,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00005,Main Score,99.47839046199702
1843,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Request Count,2
1844,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Parsed Request Count,2
1845,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Violated Request Count,0
1846,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Request Success Ratio,1.0
1847,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Aborted,0
1848,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Lose,0
1849,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Success,1
1850,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Violations Player 1,0
1851,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Violations Player 2,0
1852,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Total Violations,0
1853,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Normalized Utility Player 1,100.0
1854,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Normalized Utility Player 2,100.0
1855,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Harmonic Mean Score,100.0
1856,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00002,Main Score,100.0
1857,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Request Count,2
1858,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Parsed Request Count,2
1859,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Violated Request Count,0
1860,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Request Success Ratio,1.0
1861,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Aborted,0
1862,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Lose,0
1863,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Success,1
1864,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Violations Player 1,0
1865,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Violations Player 2,0
1866,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Total Violations,0
1867,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Normalized Utility Player 1,100.0
1868,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Normalized Utility Player 2,100.0
1869,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Harmonic Mean Score,100.0
1870,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00003,Main Score,100.0
1871,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Request Count,2
1872,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Parsed Request Count,2
1873,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Violated Request Count,0
1874,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Request Success Ratio,1.0
1875,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Aborted,0
1876,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Lose,0
1877,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Success,1
1878,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Violations Player 1,0
1879,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Violations Player 2,0
1880,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Total Violations,0
1881,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Normalized Utility Player 1,100.0
1882,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Normalized Utility Player 2,100.0
1883,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Harmonic Mean Score,100.0
1884,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00004,Main Score,100.0
1885,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Request Count,2
1886,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Parsed Request Count,2
1887,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Violated Request Count,0
1888,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Request Success Ratio,1.0
1889,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Aborted,0
1890,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Lose,0
1891,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Success,1
1892,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Violations Player 1,0
1893,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Violations Player 2,0
1894,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Total Violations,0
1895,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Normalized Utility Player 1,100.0
1896,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Normalized Utility Player 2,100.0
1897,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Harmonic Mean Score,100.0
1898,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00001,Main Score,100.0
1899,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Request Count,2
1900,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Parsed Request Count,2
1901,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Violated Request Count,0
1902,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Request Success Ratio,1.0
1903,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Aborted,0
1904,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Lose,0
1905,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Success,1
1906,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Violations Player 1,0
1907,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Violations Player 2,0
1908,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Total Violations,0
1909,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Normalized Utility Player 1,100.0
1910,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Normalized Utility Player 2,100.0
1911,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Harmonic Mean Score,100.0
1912,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_negotiation_easy,instance_00000,Main Score,100.0
1913,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Request Count,2
1914,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Parsed Request Count,2
1915,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Violated Request Count,0
1916,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Request Success Ratio,1.0
1917,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Aborted,0
1918,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Lose,0
1919,hot_air_balloon,gpt-5-mini-2025-08-07-t1.0,air_balloon_survival_en_reasoning off_easy,instance_00005,Success,1
